Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[336]    0.0    0.00    0.00     123         void std::__move_median_to_first<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}> >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>) [336]
                0.00    0.00     347/5817        bool __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>::operator()<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [141]
                0.00    0.00     123/1430        void std::iter_swap<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [203]
-----------------------------------------------
                0.00    0.00     123/123         void std::__introsort_loop<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}> >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>) [644]
[337]    0.0    0.00    0.00     123         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}> >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>) [337]
                0.00    0.00     369/419         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >::operator+(long) const [296]
                0.00    0.00     123/399         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >::difference_type __gnu_cxx::operator-<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > const&, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > const&) [297]
                0.00    0.00     123/123         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >::operator-(long) const [330]
                0.00    0.00     123/123         void std::__move_median_to_first<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}> >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>) [336]
                0.00    0.00     123/123         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}> >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>) [335]
-----------------------------------------------
                0.00    0.00      20/116         EdgeButterfly* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [631]
                0.00    0.00      24/116         __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [457]
                0.00    0.00      72/116         __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [459]
[338]    0.0    0.00    0.00     116         EdgeButterfly* std::__niter_base<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [338]
                0.00    0.00     116/59476       __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::base() const [26]
-----------------------------------------------
                0.00    0.00      10/113         void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_range_insert<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::forward_iterator_tag) [607]
                0.00    0.00     103/113         void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_realloc_insert<EdgeButterfly>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly&&) [343]
[339]    0.0    0.00    0.00     113         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_check_len(unsigned long, char const*) const [339]
                0.00    0.00     452/462         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::size() const [290]
                0.00    0.00     226/226         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::max_size() const [304]
                0.00    0.00     113/9282        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00      22/104         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [463]
                0.00    0.00      82/104         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [356]
[340]    0.0    0.00    0.00     104         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [340]
                0.00    0.00     104/208         std::allocator<int>::allocator(std::allocator<int> const&) [318]
                0.00    0.00     104/8583        std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [90]
-----------------------------------------------
                0.00    0.00      20/104         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [676]
                0.00    0.00      84/104         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [391]
[341]    0.0    0.00    0.00     104         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [341]
-----------------------------------------------
                0.00    0.00      20/104         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [633]
                0.00    0.00      84/104         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [390]
[342]    0.0    0.00    0.00     104         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [342]
                0.00    0.00     104/2666        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [180]
-----------------------------------------------
                0.00    0.00     103/103         EdgeButterfly& std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::emplace_back<EdgeButterfly>(EdgeButterfly&&) [155]
[343]    0.0    0.00    0.00     103         void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_realloc_insert<EdgeButterfly>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly&&) [343]
                0.00    0.00     206/296         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_get_Tp_allocator() [301]
                0.00    0.00     206/59476       __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::base() const [26]
                0.00    0.00     206/206         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_S_relocate(EdgeButterfly*, EdgeButterfly*, EdgeButterfly*, std::allocator<EdgeButterfly>&) [319]
                0.00    0.00     103/113         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_check_len(unsigned long, char const*) const [339]
                0.00    0.00     103/173         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::begin() [324]
                0.00    0.00     103/1794        __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::difference_type __gnu_cxx::operator-<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&) [199]
                0.00    0.00     103/123         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_allocate(unsigned long) [331]
                0.00    0.00     103/16102       EdgeButterfly&& std::forward<EdgeButterfly>(std::remove_reference<EdgeButterfly>::type&) [61]
                0.00    0.00     103/5333        void std::allocator_traits<std::allocator<EdgeButterfly> >::construct<EdgeButterfly, EdgeButterfly>(std::allocator<EdgeButterfly>&, EdgeButterfly*, EdgeButterfly&&) [152]
                0.00    0.00     103/153         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_deallocate(EdgeButterfly*, unsigned long) [325]
